date,Chicago,Los Angeles,New York
2006-06-20,0.36874999999999997,0.14365925000000002,0.5311818749999999
2006-06-21,0.5270834999999999,0.18197449999999998,0.4859373749999999
2006-06-22,0.6020830000000003,0.17332400000000003,0.6271382500000009
2006-06-25,0.38541650000000005,0.2753625,0.45416662500000043
2006-06-28,0.6083335,0.346694,0.5192798749999991
2006-06-30,0.6916665000000002,0.26173,0.5254981249999998
2006-07-02,0.5750000000000001,0.22124100000000002,0.5109374999999999
2006-07-03,0.625,0.18500899999999998,0.6331747500000002
2006-07-04,0.3416669999999999,0.14470125,0.6546876249999988
2006-07-05,0.3020835,0.20185675,0.6854107500000003
2006-07-06,0.4530795,0.17128625,0.6399228749999997
